,Nombre,Categoria_Especifica,Calificacion,Reviews,Direccion,Url
1082,Cosechas (San Fernando),$ • Jugos y licuados,,,"Cra. 27 #5-15, Cali, Valle Del Cauca, Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/cosechas-san-fernando/FU-0PjsQTcWn9A6qhqVluQ
1083,Fruktal 🛒,Conveniencia,,,"Cl. 9 #20-24, Cali, Valle del Cauca 760042 • Más información",https://www.ubereats.com/co/cali/food-delivery/fruktal/TUPJtz3AROuU_EavoR7caw
1084,Subway (Imbanaco),$$ • Sándwich • Saludable,4.5,(86),"Cl. 5 #38a-5, Cali, Valle Del Cauca, Colombia, Local 103, Valle del Cauca 760043 • Más información",https://www.ubereats.com/co/cali/food-delivery/subway-imbanaco/jUpiVaY6R9K8QqQpD_ls_Q
1085,Subway (Palmetto),$$ • Sándwich • Saludable,4.3,(63),"C Empresarial Palmeto, Cl. 9 #48-81, Cali, Valle Del Cauca, Colombia, Local 212, Valle del Cauca 760036 • Más información",https://www.ubereats.com/co/cali/food-delivery/subway-palmetto/WHwYUp-fRqKclNVKVEn08Q
1086,Subway (Roosevelt),$$ • Sándwich • Saludable,4.5,(15),"Cra. 38a #6-11, Cali, Valle Del Cauca, Colombia, Carrera 38a # 6-11,  • Más información",https://www.ubereats.com/co/cali/food-delivery/subway-roosevelt/uwjBBlR7Tf2fuMkg8l2Mbg
1087,Sandwich Qbano (Torres de Maracaibo),$ • Sandwiches,4.7,(100+),"Cra 39 No. 26d-07, Cali, Cali 760013 Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/sandwich-qbano-torres-de-maracaibo/hMiIRUc5SQmeZ_5mKdkD0A
1088,Sandwich Qbano (Palmetto),$ • Sandwiches,4.8,(45),"Cl 9 48-81 Lc.206 C.C. Palemeto Plaza, Cali, Cali 760036 Colombia, Cali 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/sandwich-qbano-palmetto/jQO2zz4TQD-ZL-JBxe2Lgw
1089,Sandwich Qbano (Brisas del Limonar),$ • Sandwiches,4.9,(14),"Carrera 56 No. 15 - 32 Local 6 C.C. Brisas Del Limonar, Cali, Cali 760036 Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/sandwich-qbano-brisas-del-limonar/M5r55QkJQw2--Qm7_wBXzA
1090,Sandwich Gourmet Salsa de Ajo (Palmeto),$ • Sandwiches,4.6,(48),"Calle 9 Nº 48 - 81 Local 222 ( Cc. Palmetto),  • Más información",https://www.ubereats.com/co/cali/food-delivery/sandwich-gourmet-salsa-de-ajo-palmeto/OWWLAhd5Rwek6OIRVr9kwg
1091,Amaretto Dulce Cuisine,$ • Sándwich,4.7,(13),"Av. Las Américas, Cali, Valle Del Cauca, Colombia, Av 3 Norte #23bn-83 Local 6 , Valle del Cauca 760045 • Más información",https://www.ubereats.com/co/cali/food-delivery/amaretto-dulce-cuisine/2YGp_7qzTHG8d13Bj3BnnA
1092,Teckel Food (Granada),$$ • Saludable • Comida rápida,4.6,(100+),"Av. 9a ##14n-73, Avenida 9a Norte # 14-07, Cali, Valle del Cauca 760045 • Más información",https://www.ubereats.com/co/cali/food-delivery/teckel-food-granada/iq3SwyHiQweMGEnq7z2j0w
1093,Ventolini (Novena),$$ • Colombiana • Sándwich,4.8,(100+),"Cl. 9 #50a16, Cali, Valle Del Cauca, Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/ventolini-novena/Ip0QNrB3TYydo_ulbHSSEw
1094,Ventolini (Palmetto),$$ • Italiana • Sopas e Caldos • Helado y yogur helado • Ensaladas • Sándwich • Postres,4.7,(51),"Palmetto Plaza 48-81, Cl. 9b, Cali, Valle Del Cauca, Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/ventolini-palmetto/P0Y4IwTKRXuUPSmF53CvzA
1095,Cosechas (Cosmocentro),$ • Jugos y licuados,4.9,(49),"Cali, Valle Del Cauca, Colombia, Local 144, Valle del Cauca 760044 • Más información",https://www.ubereats.com/co/cali/food-delivery/cosechas-cosmocentro/xJHuJa1TQiC7VR1SpJ2jBA
1096,Butacos (Centro Comercial Estación),$$ • Mexicana • Tex-Mex • Hamburguesas,4.2,(25),"Cra. 1 #37-24, Cali, Valle Del Cauca, Colombia, Local A234, Valle del Cauca 760003 • Más información",https://www.ubereats.com/co/cali/food-delivery/butacos-centro-comercial-estacion/3ig83afjQzWeKPYkWUvOHg
1097,Starbucks Imbanaco,$ • Café y té • Saludable,4.5,(57),"Cra. 38a #5a-100, Cali, Valle Del Cauca, Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/starbucks-imbanaco/jKeEkBGmR6CtUc6iz18j3g
1098,MiMarket (Oeste) 🛒,$ • Conveniencia • Vida Saludable • Saludable • Alcohol,,,"Cl. 2 Oe. #2-5, Cali, Valle Del Cauca, Colombia, Valle del Cauca 760044 • Más información",https://www.ubereats.com/co/cali/food-delivery/mimarket-oeste/DtDCmvHsTceDod4Gqo6qsQ
1099,Casa China Oriental,$ • China • Opciones para alérgicos,4.6,(27),"Cra. 15 #39-10, Cali, Valle Del Cauca 760010 Colombia, Valle del Cauca 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/casa-china-oriental/U6hoMM5DRdePG6qvpMVn2Q
1100,Sushi Fusion,$ • Sushi,4.6,(34),"Cra. 56 #9-33, Cali, Valle Del Cauca 760036 Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/sushi-fusion/IoOg7AkXQdOHUPvG7QWueA
1101,Mister Arroz,$$ • Asiática • Colombiana,4.4,(72),"Cl. 5 #47-14, Cali, Valle del Cauca 760043 • Más información",https://www.ubereats.com/co/cali/food-delivery/mister-arroz/T_sZsFrqSqGD0-A9u2wd7w
1102,King of Rice,$$ • Asiática,3.5,(14),"Cra. 57 #13c-24, Cali, Valle Del Cauca, Colombia, Primera De Mayo,  • Más información",https://www.ubereats.com/co/cali/food-delivery/king-of-rice/KpexpQFuTVCC1SNSARMkqg
1103,Arroz wok,$ • Fusión asiática,4.6,(34),"Cra. 56 #13f-19, Cali, Valle Del Cauca, Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/arroz-wok/i4x09ZlfQS6Bxu5SzmA8JQ
1104,Daisho Sushi & Ramen (Centro),$$ • Sushi,4.2,(27),"Calle 15a #21 - 82, Cali, Valle Del Cauca 760026 Colombia, valle del cauca 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/daisho-sushi-%26-ramen-centro/mg2ssnxMRTKzb54xYpN3kw
1105,Karen's Pizza (Novena),$ • Italiana • Pasta • Pizza,4.7,(67),"Cl. 9 #62c-06, Cali, Valle Del Cauca, Colombia, Valle del Cauca 760033 • Más información",https://www.ubereats.com/co/cali/food-delivery/karens-pizza-novena/EK2RmT9NSwaj-P3jIXPqSA
1106,Karen's Pizza (Roosevelt),$$ • Italiana • Pasta • Pizza,4.8,(26),"Av. Roosevelt #36c-8, Cali, Valle Del Cauca, Colombia, Av. Rooslvelt # 36 A 08 Cali,  • Más información",https://www.ubereats.com/co/cali/food-delivery/karens-pizza-roosevelt/X7mWL_7xTNGEbb2vNz6Afw
1107,La Piadina,$$ • Italiana • Opciones para alérgicos,4.3,(33),"Cl. 17 #32b-07, Cali, Valle Del Cauca, Colombia, Calle 17 Calle 17 #32d-07, Cristobal Colon, Cali, Colombia, 110221,  • Más información",https://www.ubereats.com/co/cali/food-delivery/la-piadina/KFerVLJIQbehbdD5CuIONQ
1108,Pizza Hut Limonar,$ • Pizza • Italiana,4.5,(100+),"Cl. 9 #62a-49, Cali, Valle Del Cauca, Colombia, Calle 9 No. 62 A-49, Cali,   Colombia, 110221,  • Más información",https://www.ubereats.com/co/cali/food-delivery/pizza-hut-limonar/htohwXOBQW21_zH_SzEuzQ
1109,Karen's Pizza (San Fernando),$$ • Italiana • Pasta • Pizza,4.4,(17),"Cra. 34 #4c-08, Cali, Valle Del Cauca, Colombia, Valle del Cauca 760043 • Más información",https://www.ubereats.com/co/cali/food-delivery/karens-pizza-san-fernando/jrS6k5SHQIC_g9gnN7XU2A
1110,Gio's Pizza (La Hacienda),$ • Pizza,4.9,(16),"Carrera 66 #13b28, Cali, Valle Del Cauca 760033 Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/gios-pizza-la-hacienda/r6jJpFljQSKg-Cekb6ZCcw
1111,Gio's Pizza (Guadalupe),$ • Pizza,4.6,(32),"Cl. 16 ##56 - 90, Cali, Valle Del Cauca, Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/gios-pizza-guadalupe/4yVAPEwUQLKfIHai4aoMGA
1112,Jeno's Pizza (Cosmocentro),$$ • Pizza • Italiana,4.4,(19),"Cl. 5 #50-103, Cali, Valle del Cauca 760036 • Más información",https://www.ubereats.com/co/cali/food-delivery/jenos-pizza-cosmocentro/m1ZbrHF1StemNvAK9KKNiA
1113,Burger 3.20,$ • Pizza,,,"Cl. 4 ###73-68, Cali, Valle Del Cauca, Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/burger-320/vtpBFoyuSTOwesdDdJY6vg
1114,Ventolini (Autopista),Postres • Italiana,,,"Cl. 10 #66a-26, Cali, Valle del Cauca 760033 • Más información",https://www.ubereats.com/co/cali/food-delivery/ventolini-autopista/0hgO_vwfQEOxsxiRbQC0OA
1115,IL Forno  (Av Roosvelt),$$ • Italiana,4.7,(24),"Cl. 6 #39a-20, Cali, Valle Del Cauca, Colombia, Valle del Cauca 760042 • Más información",https://www.ubereats.com/co/cali/food-delivery/il-forno-av-roosvelt/zkqwIHpnQM6_QqWOl6wQoQ
1116,Ventolini (Palmetto),$$ • Italiana • Sopas e Caldos • Helado y yogur helado • Ensaladas • Sándwich • Postres,4.7,(51),"Palmetto Plaza 48-81, Cl. 9b, Cali, Valle Del Cauca, Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/ventolini-palmetto/P0Y4IwTKRXuUPSmF53CvzA
1117,Ventolini (Novena),$$ • Colombiana • Sándwich,4.8,(100+),"Cl. 9 #50a16, Cali, Valle Del Cauca, Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/ventolini-novena/Ip0QNrB3TYydo_ulbHSSEw
1118,McDonald's (Roosevelt),$$ • Hamburguesas • Americana • Comida rápida,4.6,(93),"Cra. 39. No. 6 -25, Cali, Valle, Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/mcdonalds-roosevelt/Lw8UjNn_TOKwQklt2oWVWg
1119,Shake Burger (Hacienda),$ • Americana • Hamburguesas • Alitas,4.7,(100+),"13b-05 Carrera 70, Cali,  760033 Colombia, 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/shake-burger-hacienda/q42x7t5fQFiIOKPfTOMb1A
1120,Shake Burger (Peñon),$$ • Hamburguesas • Alitas,4.7,(100+),"Cl. 2 Oe. ## 1-71, Cali, Valle Del Cauca, Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/shake-burger-penon/ab8IoCkcSIGYbo-mi0cs8A
1121,The Food Place (Pasoancho),$ • Americana,4.4,(35),"Cl. 13 ##44-39, Cali, Valle Del Cauca, Colombia, Valle del Cauca 760041 • Más información",https://www.ubereats.com/co/cali/food-delivery/the-food-place-pasoancho/ZRaeo3nURZuH_8beMtcTQg
1122,Henry's Comidas Rapidas,$ • Americana,4.4,(100+),"Calle 27 # 29b13, Cali, Valle Del Cauca 760013 Colombia, valle del cauca 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/henrys-comidas-rapidas/yMOSI5ULSSul1Yk-YVy7_A
1123,La Revolución Salchipapería,$$ • Colombiana • Hamburguesas,4.8,(100+),"Cl. 9 #51-107, Cali, Valle Del Cauca, Colombia, +573152195193,  • Más información",https://www.ubereats.com/co/cali/food-delivery/la-revolucion-salchipaperia/5dnmq6DoSl2c6pW_jHJ55A
1124,Burgués,$ • Burgers,,,"545 Calle 33b, Cali, 760024 • Más información",https://www.ubereats.com/co/cali/food-delivery/burgues/bIB4q-oVQk-JPl-akA8bMw
1125,BURGER BAR NIKLA,Americana • Alcohol,,,"Cra. 49b #10-5 Esquina, Cali, Valle del Cauca 760036 • Más información",https://www.ubereats.com/co/cali/food-delivery/burger-bar-nikla/90f320TdRK-tbqRrNzdS8w
1126,Restaurante la 70,$ • Burgers,,,"Cl. 14 #69-96, Cali, Valle Del Cauca 760033 Colombia, Valle del Cauca 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/restaurante-la-70/EG18DlV3Sa2OBqP85cuRrQ
1127,Bufalo Burger (Luna),$ • Burgers,4.4,(63),"Cra. 24 ##12a-59, Cali, Valle Del Cauca, Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/bufalo-burger-luna/5JdybH4mSo6FCrsC3VxcUg
1128,Donde los costeños,$ • Burgers,4.2,(11),"Calle 42 68 -83, Cali, Valle Del Cauca 760024 Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/donde-los-costenos/hmNoXYMVQFOK6LOYXPf9tQ
1129,McDonald's Guadalupe,$ • Hamburguesas,4.8,(23),"Cra. 56 #5-80, Por Favor Recoger Por La Ventana De Autoservicio Que Da Al Parqueadero. No Se Requiere Entrar Al Restaurante,  • Más información",https://www.ubereats.com/co/cali/food-delivery/mcdonalds-guadalupe/BbmwGEFOSDGX1yo3z5bjRw
1130,Califood,$$ • Comida rápida,4.7,(53),"Cl. 9b #29-27, Cali, Valle Del Cauca, Colombia, Casa Primer Piso, Valle del Cauca 760042 • Más información",https://www.ubereats.com/co/cali/food-delivery/califood/0YEkFDPVTkazCSm5hLtpFw
1131,Zaperoco,$$ • Filetes,4.4,(46),"Cra. 44 #18-40, Cali, Valle Del Cauca, Colombia, Carrera44#18-40, Valle del Cauca 760036 • Más información",https://www.ubereats.com/co/cali/food-delivery/zaperoco/NFfwKxvKSzWKnK0BgpHREw
1132,Bufalo Burger (Sur),$$ • Hamburguesas • Americana • BBQ • Comida rápida,4.6,(100+),"Cra. 44 #18-40, Cali, Valle del Cauca 760041 • Más información",https://www.ubereats.com/co/cali/food-delivery/bufalo-burger-sur/hdHaNtamSla85GytGskQ_w
1133,Fogata Llanera (Refugio),$ • Colombiana,4.7,(100+),"Cra 66 # 3a-10, Cali, Valle Del Cauca 0 Colombia, Valle del Cauca 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/fogata-llanera-refugio/5EdSpp-wRqWe_pMAzT0xMw
1134,Route 66,$ • Americana,,,"Cra. 66 ##11-60, Cali, Valle Del Cauca, Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/route-66/mZQ6mBFaRriLB1YQc16AdA
1135,Donde Toro,$ • Sandwiches,4.8,(26),"Carrera 40b #12-73, Cali, Valle Del Cauca 760041 Colombia, Valle del Cauca 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/donde-toro/u84sY6keRTuqQiLwtIPXNQ
1136,Mr Jors Fast Food  (Sur),$ • Colombiana,4.1,(33),"Cra 57 No 13c 24, Cali,   Colombia, 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/mr-jors-fast-food-sur/obBD6M44RqqyFn-Vr1U3zQ
1137,Broaster y Salchipapas los Paisas,$ • Comida reconfortante,4.2,(95),"Cl. 14 #42b-17, Cali, Valle Del Cauca, Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/broaster-y-salchipapas-los-paisas/5M7n9cJmSJudBhhG05FRjA
1138,Asados La Autopista 24 h,$$ • Colombiana • Comida rápida,4.2,(16),"Cl. 17 #23-80, Cali, Valle Del Cauca, Colombia, Valle del Cauca 760042 • Más información",https://www.ubereats.com/co/cali/food-delivery/asados-la-autopista-24-h/0dCplmiwTxu4DQ1uW6sHUQ
1139,Mas Burgers,$$ • Comida rápida,,,"Cl. 13, Calle 13 #, 23d-110,  • Más información",https://www.ubereats.com/co/cali/food-delivery/mas-burgers/TrJrPbEkTciWDdlnWUTpwg
1140,Pollos Karen,$ • Comida reconfortante,4.7,(27),"Cl. 13 Oe. # 3 - 59, Cali, Valle Del Cauca 760043 Colombia, Valle del Cauca 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/pollos-karen/xcJEU3CISyKEGPboF-NSWQ
1141,Tasty Food,$ • Americana,4.8,(58),"Cra. 39 #16-44, Cali, Valle Del Cauca, Colombia, Primer Piso. Carril Izquierdo, Valle del Cauca 760041 • Más información",https://www.ubereats.com/co/cali/food-delivery/tasty-food/7clbOPBVSeOPf0TiszhZfQ
1142,Gio's Pizza (Guadalupe),$ • Pizza,4.6,(32),"Cl. 16 ##56 - 90, Cali, Valle Del Cauca, Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/gios-pizza-guadalupe/4yVAPEwUQLKfIHai4aoMGA
1143,Burger 3.20,$ • Pizza,,,"Cl. 4 ###73-68, Cali, Valle Del Cauca, Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/burger-320/vtpBFoyuSTOwesdDdJY6vg
1144,Cubanito Express,$ • Colombiana,4.6,(61),"Cra. 56 ##17a- 13, Cali, Valle Del Cauca, Cali,   Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/cubanito-express/73cNOfDpRnOrUsJZ-ERr9g
1145,Antojitos Burger,$ • Burgers,,,"Calle 14 # 42b- 15, Cali, Valle Del Cauca  Colombia, Valle del Cauca 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/antojitos-burger/Jyy41FhuQvCkowp4i_0QtA
1146,Salchigospel,$ • Burgers,,,"Cra. 22 #2b-25, Casa, Cali, Valle Del Cauca 760044 Colombia, Valle del Cauca 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/salchigospel/WmXPRXKBR7uhgoAzT9WinQ
1147,Chihuahua Hot Dog,$ • Americana,,,"Cra. 66 #13e-33, Cali, Valle Del Cauca, Colombia, Valle del Cauca 760033 • Más información",https://www.ubereats.com/co/cali/food-delivery/chihuahua-hot-dog/w8s8l_ihTveRGg7QffjzBQ
1148,La Llanera de la Quinta (Cra 66),$ • Colombiana,4.3,(97),"Carrera 66 # 13e-39, Cali, Valle Del Cauca 760033 Colombia, valle del cauca 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/la-llanera-de-la-quinta-cra-66/oMOgFoOOTFKtdcRbV7TrpA
1149,Gio's Pizza (La Hacienda),$ • Pizza,4.9,(16),"Carrera 66 #13b28, Cali, Valle Del Cauca 760033 Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/gios-pizza-la-hacienda/r6jJpFljQSKg-Cekb6ZCcw
1150,Terneros,$ • Filetes,,,"Cra. 95 #42-10, Calicanto, Cali, Valle Del Cauca, Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/terneros/UYkBYJhVTNmoeFZ45uvZuA
1151,Friends Burger Bar (Calipso),$ • Americana,4.6,(79),"Calle 72a # 28e-21, Cali, Valle Del Cauca 760022 Colombia, valle del cauca 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/friends-burger-bar-calipso/H2ZhTBNpRMGmlcmIco4sOg
1152,Primos (San Fernando),$ • Americana,,,"Parque Del Perro, Cra. 34 ## 3 112, Cali, Valle Del Cauca, Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/primos-san-fernando/rpuRaYknRTetdYm6RIGSug
1153,Rancho de Jonas - Autopista,$ • Americana,,,"Cl. 10 #42-84, Cali, Valle Del Cauca, Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/rancho-de-jonas-autopista/_P-CFNY7Q3mbghBl6cBzhg
1154,Friends Burger Bar (Novena),$ • Americana,4.7,(100+),"Calle 9 #62 Bis-07, Cali, Valle Del Cauca 760033 Colombia, valle del cauca 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/friends-burger-bar-novena/cw_AklcsQWaK8vWTkwIo9A
1155,Grotti soft,$ • Americana • Hamburguesas • Sándwich • Jugos y licuados,,,"Calle 26 A #25-06, Cali, Valle Del Cauca 760013 Colombia, Valle del Cauca 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/grotti-soft/LZV4OPg9Qoily-HKUbdAlA
1156,Sandwich Qbano (Torres de Maracaibo),$ • Sandwiches,4.7,(100+),"Cra 39 No. 26d-07, Cali, Cali 760013 Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/sandwich-qbano-torres-de-maracaibo/hMiIRUc5SQmeZ_5mKdkD0A
1157,Sandwich Qbano (Palmetto),$ • Sandwiches,4.8,(45),"Cl 9 48-81 Lc.206 C.C. Palemeto Plaza, Cali, Cali 760036 Colombia, Cali 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/sandwich-qbano-palmetto/jQO2zz4TQD-ZL-JBxe2Lgw
1158,La Hangusgueseria,$ • Burgers,4.7,(35),"Cl. 12 Nte. #9n 43, Cali, Valle Del Cauca, Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/la-hangusgueseria/RxySdPqQTrOErp9IAiiA3w
1159,Priiburguer,$ • Burgers,4.6,(16),"Dg. 23 #15-141, Barrio Aranjuez, Cali, Valle Del Cauca 760042 Colombia, Valle del Cauca 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/priiburguer/dpXIY5f6RtG0sVlHP0zBbw
1160,Sandwich Qbano (Brisas del Limonar),$ • Sandwiches,4.9,(14),"Carrera 56 No. 15 - 32 Local 6 C.C. Brisas Del Limonar, Cali, Cali 760036 Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/sandwich-qbano-brisas-del-limonar/M5r55QkJQw2--Qm7_wBXzA
1161,Sandwich Gourmet Salsa de Ajo (Palmeto),$ • Sandwiches,4.6,(48),"Calle 9 Nº 48 - 81 Local 222 ( Cc. Palmetto),  • Más información",https://www.ubereats.com/co/cali/food-delivery/sandwich-gourmet-salsa-de-ajo-palmeto/OWWLAhd5Rwek6OIRVr9kwg
1162,Chihuahua Gourmet,$ • Burgers,,,"Cra. 66 #13e-33, Cali, Valle Del Cauca 760033 Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/chihuahua-gourmet/1rEsptYLQaCdpXu6-Dx45A
1163,Ajos,$ • Burgers,,,"Cra. 42 #26b-12, Cali, Valle Del Cauca, Colombia, Valle del Cauca 760013 • Más información",https://www.ubereats.com/co/cali/food-delivery/ajos/nC9gCdTFSIOvSSmpnHgjKA
1164,Mi Burger,$ • Burgers,,,"Carrera 39#27-86, Cali, Valle Del Cauca 760026 Colombia, valle del cauca 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/mi-burger/7FkJLmFdSPa7thUYkNXraQ
1165,Frisby (Av Roosvelt),$$ • Comida reconfortante,4.7,(100+),"Av. Roosvelt Cll 6 #29-132, Cali,   Colombia, 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/frisby-av-roosvelt/YKg4DT3_QDO2kHEpURWWcQ
1166,Frisby (Los Cambulos) ,$ • Comida reconfortante,4.6,(100+),"Cra 42 #8 A 05, Cali,   Colombia, 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/frisby-los-cambulos/plsu4_V-SH2vE8Y2Ahd7YQ
1167,Starbucks Imbanaco,$ • Café y té • Saludable,4.5,(57),"Cra. 38a #5a-100, Cali, Valle Del Cauca, Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/starbucks-imbanaco/jKeEkBGmR6CtUc6iz18j3g
1168,MiMarket (Oeste) 🛒,$ • Conveniencia • Vida Saludable • Saludable • Alcohol,,,"Cl. 2 Oe. #2-5, Cali, Valle Del Cauca, Colombia, Valle del Cauca 760044 • Más información",https://www.ubereats.com/co/cali/food-delivery/mimarket-oeste/DtDCmvHsTceDod4Gqo6qsQ
1169,Las Costillas del Tio,$ • Filetes,,,"Cra. 26a #3-88, Cali, Valle Del Cauca, Colombia, Valle del Cauca 760043 • Más información",https://www.ubereats.com/co/cali/food-delivery/las-costillas-del-tio/iVJrVwCpRpWntcRFo7F7_A
1170,Kito Melodico,Americana • Opciones para alérgicos,,,"Cl. 9b ##40a-44, Cali, Valle Del Cauca, Colombia, Piso 1,  • Más información",https://www.ubereats.com/co/cali/food-delivery/kito-melodico/DuO79XTMToyLSjdd2z5HfQ
1171,Meraki Arepería,$ • Colombiana,4.7,(21),"Cra. 95 # 45 - 46, Cali, Valle Del Cauca 760026 Colombia, Valle del Cauca 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/meraki-areperia/2cQHzh0DTC2mJ2gKhJZ2BA
1172,Viejo Mar,$ • Colombiana,4.5,(11),"Cra 23 No 5 A 34, Cali,   Colombia, 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/viejo-mar/0m-I6LuHREOwiESn9XaU7w
1173,"Sabor Llanero, Parrilla Y Más",$ • Colombiana,4.3,(14),"Carrera 91 # 34 - 110, Cali, Valle Del Cauca 760026 Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/sabor-llanero-parrilla-y-mas/ev3V6ed7RHCzkQkAwHp-HA
1174,Tipico Casero (Autopista),$ • Colombiana • Latina,,,"Cl. 10 #49-60, Cali, Valle Del Cauca 760001 Colombia, valle del cauca 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/tipico-casero-autopista/btjfGlRISwWV5T671iIzBA
1175,Arroz Super Fry,$ • Colombiana,,,"Carrera 44 # 6a - 122, Cali, Valle Del Cauca 760042 Colombia, Valle del Cauca 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/arroz-super-fry/-ty0_3q5Q6yH2BB_3wXF3A
1176,PA POKE,$ • Colombiana,,,"Calle 14 # 67-24, Cali,   Colombia, 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/pa-poke/CoLmurueRRaX0gMA8_zt8A
1177,Cubides Good Food,$ • Colombiana,,,"Carrera 23a #8- 31, Cali,  760042 Colombia, 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/cubides-good-food/bmNdIz6XRhyiKnJX2n42fA
1178,Productos d´Luis Típicos Antojitos d'Luis,$ • Colombiana,,,"Cra. 25 #7a-27, Cali, Valle Del Cauca, Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/productos-d-luis-tipicos-antojitos-dluis/AILfA9ArT9ueoNmeUBybow
1179,Asados Vaqueros,$ • Colombiana • Opciones para alérgicos,,,"Calle 5 N 47 34 Barrio Lido, Cali, Valle Del Cauca 7600043 Colombia, Valle del Cauca 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/asados-vaqueros/PyTX9ixRT6OA1BZtFBYwnA
1180,Lechonas Qualy,$ • Colombiana,4.5,(51),"Cl. 27 #32b-18, Cali, Valle Del Cauca, Colombia, Valle del Cauca 760013 • Más información",https://www.ubereats.com/co/cali/food-delivery/lechonas-qualy/MGT0yh88TJefA3RSmeFaMQ
1181,Basilia Comida Tipica Valle Pacífico,$ • Colombiana,4.9,(15),"Galería Alameda, Puesto 158, Cali, Valle Del Cauca 760042 Colombia, Valle del Cauca 110221 • Más información",https://www.ubereats.com/co/cali/food-delivery/basilia-comida-tipica-valle-pacifico/6mQgEmG0SpCBpgHl6bL7IQ
1182,Garden Food,$ • Colombiana,,,"Carrera 38a #16 -65, Cali, Colombia,  • Más información",https://www.ubereats.com/co/cali/food-delivery/garden-food/bmn1VYYYRSOIU4oIQE35KA
1183,Comete algo,$ • Comida rápida,,,"Cl. 15a #21-82, Cali, Valle Del Cauca, Colombia, Calle 15 A No 21-82, Cali, Valle Del Cauca 110231 Colombia, 110221, Valle del Cauca 760042 • Más información",https://www.ubereats.com/co/cali/food-delivery/comete-algo/nhKcKhQ4T7CtzIYAL-WRYg
1184,Salchilandia,$ • Colombiana,,,"Cl. 13b #46-36, Cali, Valle Del Cauca, Colombia, Valle del Cauca 760036 • Más información",https://www.ubereats.com/co/cali/food-delivery/salchilandia/SKdfDd-TR_icnYrRLA7P5A
