,Nombre,Categoria_Especifica,Calificacion,Reviews,Direccion,Url
2334,Alitas Mix ,$$ • Americana,4.7,(67),"Calle 12 # 12b-35, San José, Pereira, Risaralda, Colombia,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/alitas-mix/4Ft_LKLSRxu8YUxEKTE-GQ
2335,Alitas Mix ,$$ • Americana,4.7,(67),"Calle 12 # 12b-35, San José, Pereira, Risaralda, Colombia,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/alitas-mix/4Ft_LKLSRxu8YUxEKTE-GQ
2336,Lido Express (La 14),$ • Latina,4.7,(23),"Cl. 19 #230, Pereira, Risaralda, Colombia, Local 4, Risaralda 660002 • Más información",https://www.ubereats.com/co/pereira/food-delivery/lido-express-la-14/7m5o4G6fQaaHri3TaK0kEA
2337,Maxi presas,$ • Comida reconfortante,,,"Cra. 9 #6-59, Pereira, Risaralda, Colombia,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/maxi-presas/qwBDagdXTOWjzAM7GEXtaQ
2338,Tacos al Pastor Comida Mexicana,$ • Mexicana,4.5,(10),"Cra. 7 #22-19, Pereira, Risaralda 660002 Colombia, Risaralda 110221 • Más información",https://www.ubereats.com/co/pereira/food-delivery/tacos-al-pastor-comida-mexicana/P8iHp8TITXqYttWbnvDnMA
2339,Tacos al Pastor Comida Mexicana,$ • Mexicana,4.5,(10),"Cra. 7 #22-19, Pereira, Risaralda 660002 Colombia, Risaralda 110221 • Más información",https://www.ubereats.com/co/pereira/food-delivery/tacos-al-pastor-comida-mexicana/P8iHp8TITXqYttWbnvDnMA
2340,Wan Te,$ • Sandwiches • Té de burbujas • Panadería • Café y té • Cafetería • Café • Gourmet • Pasteles • Vegetariana,4.2,(14),"La Rabeca Mall Plaza Lc 7, Carrera 13 #1-14, Pereira, Risaralda, Colombia, Carrera 13 # 1-14, Pereira, Risaralda 660003 Colombia, Palmira, 110221,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/wan-te/3yCjd0esRguAff7wGN3pWQ
2341,Wan Te,$ • Sandwiches • Té de burbujas • Panadería • Café y té • Cafetería • Café • Gourmet • Pasteles • Vegetariana,4.2,(14),"La Rabeca Mall Plaza Lc 7, Carrera 13 #1-14, Pereira, Risaralda, Colombia, Carrera 13 # 1-14, Pereira, Risaralda 660003 Colombia, Palmira, 110221,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/wan-te/3yCjd0esRguAff7wGN3pWQ
2342,Wan Te,$ • Sandwiches • Té de burbujas • Panadería • Café y té • Cafetería • Café • Gourmet • Pasteles • Vegetariana,4.2,(14),"La Rabeca Mall Plaza Lc 7, Carrera 13 #1-14, Pereira, Risaralda, Colombia, Carrera 13 # 1-14, Pereira, Risaralda 660003 Colombia, Palmira, 110221,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/wan-te/3yCjd0esRguAff7wGN3pWQ
2343,Wan Te,$ • Sandwiches • Té de burbujas • Panadería • Café y té • Cafetería • Café • Gourmet • Pasteles • Vegetariana,4.2,(14),"La Rabeca Mall Plaza Lc 7, Carrera 13 #1-14, Pereira, Risaralda, Colombia, Carrera 13 # 1-14, Pereira, Risaralda 660003 Colombia, Palmira, 110221,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/wan-te/3yCjd0esRguAff7wGN3pWQ
2344,Juan Valdez Movich Pereira,$ • Café y té,,,"Cra. 13 No 15-71, Pereira, Risaralda Hotel Movich Tienda Juan Valdez, Pereira, Colombia, 110221 • Más información",https://www.ubereats.com/co/pereira/food-delivery/juan-valdez-movich-pereira/1UA3cgMuTbicbBiBW6qgTw
2345,Juan Valdez Movich Pereira,$ • Café y té,,,"Cra. 13 No 15-71, Pereira, Risaralda Hotel Movich Tienda Juan Valdez, Pereira, Colombia, 110221 • Más información",https://www.ubereats.com/co/pereira/food-delivery/juan-valdez-movich-pereira/1UA3cgMuTbicbBiBW6qgTw
2346,Todo Al Grill,$ • Filetes,4.5,(15),"Avenida Sur 53-20  Local 1   Bosque De Santa Helena 2, Pereira, Risaralda  Colombia,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/todo-al-grill/L9RzBbA8Qye6cZsuuGRWuA
2347,Todo Al Grill,$ • Filetes,4.5,(15),"Avenida Sur 53-20  Local 1   Bosque De Santa Helena 2, Pereira, Risaralda  Colombia,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/todo-al-grill/L9RzBbA8Qye6cZsuuGRWuA
2348,Deli Express,$ • Americana,,,"Calle 30 # 6 - 67 Sector Primero De Febrero, Pereira, Risaralda  Colombia, Risaralda 110221 • Más información",https://www.ubereats.com/co/pereira/food-delivery/deli-express/NzGBNIJpSuiPCcLL7d6l-A
2349,La H Hamburgueseria (Dosquebradas),$$ • Hamburguesas • Americana,,,"Cl. 17 ##10-57, Dosquebradas, Pereira, Risaralda, Colombia,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/la-h-hamburgueseria-dosquebradas/_azxfqlhTbGmXwBBi__jWQ
2350,La H hamburgueseria (La Lorena),$$ • Hamburguesas • Americana,4.6,(41),"Cra. 17 Bis #21b-04, Carrera 17 Bis # 21b - 04, Pereira, Risaralda 660004 • Más información",https://www.ubereats.com/co/pereira/food-delivery/la-h-hamburgueseria-la-lorena/j-4XhSuVQcme3wr1RiMxzg
2351,La H hamburgueseria (La Lorena),$$ • Hamburguesas • Americana,4.6,(41),"Cra. 17 Bis #21b-04, Carrera 17 Bis # 21b - 04, Pereira, Risaralda 660004 • Más información",https://www.ubereats.com/co/pereira/food-delivery/la-h-hamburgueseria-la-lorena/j-4XhSuVQcme3wr1RiMxzg
2352,La H hamburgueseria (La Lorena),$$ • Hamburguesas • Americana,4.6,(41),"Cra. 17 Bis #21b-04, Carrera 17 Bis # 21b - 04, Pereira, Risaralda 660004 • Más información",https://www.ubereats.com/co/pereira/food-delivery/la-h-hamburgueseria-la-lorena/j-4XhSuVQcme3wr1RiMxzg
2353,La H hamburgueseria (La Lorena),$$ • Hamburguesas • Americana,4.6,(41),"Cra. 17 Bis #21b-04, Carrera 17 Bis # 21b - 04, Pereira, Risaralda 660004 • Más información",https://www.ubereats.com/co/pereira/food-delivery/la-h-hamburgueseria-la-lorena/j-4XhSuVQcme3wr1RiMxzg
2354,Cheese Dog,Americana,,,"Cl. 3a, Cra 12 Bis # 3a - 57,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/cheese-dog/C4xYeXD2RdaejTYbpw6-YQ
2355,El Cartero (Circunvalar),$ • Burgers,4,(24),"Av Circunvalar 1-76, Pereira, Risaralda 660005 Colombia, risaralda 110221 • Más información",https://www.ubereats.com/co/pereira/food-delivery/el-cartero-circunvalar/dKkgpfnOQfepJg3bAX8oYQ
2356,El Cartero,$ • Burgers,2.9,(17),"Cl. 67 #25-105, Pereira, Risaralda, Colombia, Apartamento 4, Risaralda 660005 • Más información",https://www.ubereats.com/co/pereira/food-delivery/el-cartero/rOBcPrpgR4qSeDcqOd5cOw
2357,Salchipapas Mandingas,$ • Burgers,,,"Cra. 12 #4-70, Pereira, Risaralda, Colombia, Risaralda 660003 • Más información",https://www.ubereats.com/co/pereira/food-delivery/salchipapas-mandingas/w6mOdIPXTyGLFyW2h2kJuQ
2358,La Caverna Del Oso,$ • Burgers,,,"#12-04 Calle 4, Pereira,  660003 Colombia, 110221 • Más información",https://www.ubereats.com/co/pereira/food-delivery/la-caverna-del-oso/A-bjjHXjQpempX0wv16Srw
2359,La Perla Burguer,$ • Burgers,,,"Carrera 15# 2315, Pereira, Risaralda 110221 • Más información",https://www.ubereats.com/co/pereira/food-delivery/la-perla-burguer/6WPX82dCTfmnKVRDijPzqA
2360,Paisa Wings (Circunvalar),$ • Alitas,,,"Av. Circunvalar #4-15, Pereira, Risaralda, Colombia, Risaralda 660003 • Más información",https://www.ubereats.com/co/pereira/food-delivery/paisa-wings-circunvalar/KML0k05STs68u0wh_hi3iw
2361,Ambrosia Restaurante,$ • Comida reconfortante,,,"Calle 17 # 4-20 Pereira, Pereira, Risaralda 680004 Colombia, risaralda 110221 • Más información",https://www.ubereats.com/co/pereira/food-delivery/ambrosia-restaurante/YBbL1OjcR9OzRU9Cq8TT2w
2362,Milkshake (Circunvalar),$$ • Jugos y licuados,4.4,(25),"Cra. 13, Local 2,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/milkshake-circunvalar/jW-TmMqyRg-YMndTjXdLNw
2363,La Creperia Creps & Coffee,$$ • Café y té,,,"Pereira, Risaralda, Colombia, Calle 34 #28b - 41, Local A, El Poblado 2,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/la-creperia-creps-%26-coffee/zLj_XW37QOSrtJRQCTHYXg
2364,Food truck la Bombonera,$$ • Filetes,,,"Cl. 33b #10-14, Pereira, Risaralda, Colombia, Food Truck La Bombonera,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/food-truck-la-bombonera/Y2yd3jRmRom03d2f-E-mFQ
2365,Food truck la Bombonera,$$ • Filetes,,,"Cl. 33b #10-14, Pereira, Risaralda, Colombia, Food Truck La Bombonera,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/food-truck-la-bombonera/Y2yd3jRmRom03d2f-E-mFQ
2366,Food truck la Bombonera,$$ • Filetes,,,"Cl. 33b #10-14, Pereira, Risaralda, Colombia, Food Truck La Bombonera,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/food-truck-la-bombonera/Y2yd3jRmRom03d2f-E-mFQ
2367,Food truck la Bombonera,$$ • Filetes,,,"Cl. 33b #10-14, Pereira, Risaralda, Colombia, Food Truck La Bombonera,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/food-truck-la-bombonera/Y2yd3jRmRom03d2f-E-mFQ
2368,Food truck la Bombonera,$$ • Filetes,,,"Cl. 33b #10-14, Pereira, Risaralda, Colombia, Food Truck La Bombonera,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/food-truck-la-bombonera/Y2yd3jRmRom03d2f-E-mFQ
2369,Food truck la Bombonera,$$ • Filetes,,,"Cl. 33b #10-14, Pereira, Risaralda, Colombia, Food Truck La Bombonera,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/food-truck-la-bombonera/Y2yd3jRmRom03d2f-E-mFQ
2370,Las Crepes de Paris Circunvalar,$$ • Latina,4.8,(33),"Cra. 13 #8-94, Pereira, Risaralda, Colombia,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/las-crepes-de-paris-circunvalar/zaiV8NinSMa-C0nCPcaqmQ
2371,El Lido,$ • Latina,,,"Carrera 8 13-35, Pereira, Risalda 66002 Colombia, Risalda 110221 • Más información",https://www.ubereats.com/co/pereira/food-delivery/el-lido/awyJVGESSza4Xr-n-n1RNw
2372,Merendero Las Brisas,$ • Latina,,,"Calle 17 # 19-230, Local 2 (Centro Comercial La 14), Pereira, Risaralda 660004 Colombia, Risaralda 110221 • Más información",https://www.ubereats.com/co/pereira/food-delivery/merendero-las-brisas/Z-R2HpWGTIGDMOT60NlH-w
2373,Restaurante Super Bueno,$ • Latina,,,"Carrera 19 # 21-07, Pereira, Risaralda 660004 Colombia, Risaralda 110221 • Más información",https://www.ubereats.com/co/pereira/food-delivery/restaurante-super-bueno/td3vi5omRBCHcGlBsbJ8ug
2374,Los Tacos de Jerry,$ • Mexicana • Tex-Mex,,,"Cl. 11 ##23-39, Pereira, Risaralda, Colombia,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/los-tacos-de-jerry/TXIGRtVrQ0W6YWGcTC1kRA
2375,Vita Salata (Circunvalar),$$ • Saludable,4.8,(100+),"Cra. 12 #1-1, Pereira, Risaralda 660003 • Más información",https://www.ubereats.com/co/pereira/food-delivery/vita-salata-circunvalar/nMlx3dQRS26gB9m40Q_05Q
2376,Vita Salata (Avenida Sur),$$ • Saludable • Occidental • Filetes • Gourmet • Sándwich,4.8,(100+),"Local 6 Y 7, Paseo De La Castellana, Av. De Las Américas ##49-03,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/vita-salata-avenida-sur/T-qT-KyhTimrv0yubE2qPw
2377,Subway (Victoria),$ • Sándwich • Saludable,,,"Carrera 11 Bis No #17 -20, Pereira, Risaralda 660002 • Más información",https://www.ubereats.com/co/pereira/food-delivery/subway-victoria/eKyZfD9lQPmO4u9Z7KRzYQ
2378,Mr. Smoothie Megacentro,$ • Saludable,,,"Carrera 18 # 12 - 75 Local 212, Piso 2, Torre Comercial, Edificio Megacentro, Pereira, Risaralda, Colombia,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/mr-smoothie-megacentro/ewm7TLdwRsSzY1RBuUUgng
2379,Mr. Smoothie Megacentro,$ • Saludable,,,"Carrera 18 # 12 - 75 Local 212, Piso 2, Torre Comercial, Edificio Megacentro, Pereira, Risaralda, Colombia,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/mr-smoothie-megacentro/ewm7TLdwRsSzY1RBuUUgng
2380,Mr. Smoothie Megacentro,$ • Saludable,,,"Carrera 18 # 12 - 75 Local 212, Piso 2, Torre Comercial, Edificio Megacentro, Pereira, Risaralda, Colombia,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/mr-smoothie-megacentro/ewm7TLdwRsSzY1RBuUUgng
2381,Subway (CC Parque Arboleda),$ • Sándwich • Saludable,,,"Cra. 14 #5-20, Pereira, Risaralda 660003 • Más información",https://www.ubereats.com/co/pereira/food-delivery/subway-cc-parque-arboleda/4tGq2BnXQ9iTmnwvY9ZMuA
2382,Nativos Arboleda,$ • Saludable,,,"Carrera 14 #5-20 Centro Comercial Arboleda L141, Pereira, Risaralda 660003135 Colombia, risaralda 110221 • Más información",https://www.ubereats.com/co/pereira/food-delivery/nativos-arboleda/rQznUcydS2mA35ZItkgI0g
2383,Mundo Healthy,Saludable,,,"Cl. 12 #12-33, Pereira, Risaralda, Colombia, Apto 301 Bajando Despues Altos Canaan Por La Principal,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/mundo-healthy/NkNYf15UTmOUKsyVlWvYlw
2384,Frutos Frescos Del Campo,$ • Saludable,,,"Av. Las Americas # 50-03 B5-001, Pereira, Risaralda, Colombia, Av Las Américas #50-03 Paseo La Castellana Local 21,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/frutos-frescos-del-campo/5VdJS3stS3-LEe-xlE2_QA
2385,Heladeria Fruit Live,$ • Saludable,,,"Calle 19  # 9-50 , Local 33, Edificio Diario Del Otun, Pereira, Risaralda 660002 Colombia, Risaralda 110221 • Más información",https://www.ubereats.com/co/pereira/food-delivery/heladeria-fruit-live/Ag-xTHYSRJ6SomK4QwOmcQ
2386,Heladeria Fruit Live,$ • Saludable,,,"Calle 19  # 9-50 , Local 33, Edificio Diario Del Otun, Pereira, Risaralda 660002 Colombia, Risaralda 110221 • Más información",https://www.ubereats.com/co/pereira/food-delivery/heladeria-fruit-live/Ag-xTHYSRJ6SomK4QwOmcQ
2387,Nativos Pereira Plaza,$$ • Saludable,,,"Cl. 15 #13-110, Pereira, Risaralda, Colombia, C.C.Pereira Plaza Local 234, Risaralda 660003 • Más información",https://www.ubereats.com/co/pereira/food-delivery/nativos-pereira-plaza/Y7x6rNoJS2-CO2-rmdMtuw
2388,Subway (Circunvalar),$$ • Sándwich • Saludable,4.4,(71),"Cra. 13, Pereira, Risaralda, Colombia, Lc 102, Risaralda 660003 • Más información",https://www.ubereats.com/co/pereira/food-delivery/subway-circunvalar/hxnbHUC5QSulloRQZ1Dasw
2389,DisFruta Orange,$$ • Desayuno y brunch,,,"Cl. 10 Bis ### 13 -47, Pereira, Risaralda, Colombia,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/disfruta-orange/SpQ3h9U-RMeRCWqe2cWsDg
2390,DisFruta Orange,$$ • Desayuno y brunch,,,"Cl. 10 Bis ### 13 -47, Pereira, Risaralda, Colombia,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/disfruta-orange/SpQ3h9U-RMeRCWqe2cWsDg
2391,KFC (Centro Pereira),,4.4,(100+),"Cl. 19 #10-2, Pereira, Risaralda, Colombia,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/kfc-centro-pereira/it7_O3PPRuWJ5js81QcVUQ
2392,Sandwich Qbano (Marbella),$$ • Sándwich,4.7,(83),"Cra. 13 #14-60, Local 112, Pereira, Risaralda 660003 • Más información",https://www.ubereats.com/co/pereira/food-delivery/sandwich-qbano-marbella/nt_9vCoiQUWmMEUf95jxsA
2393,MR Burguer,$ • Comida rápida,4.3,(50),"Cra. 9 #27-41, Pereira, Risaralda 660002 Colombia, Risaralda 110221 • Más información",https://www.ubereats.com/co/pereira/food-delivery/mr-burguer/yzcNU4xPQ8KNaRo6b84shg
2394,MR Burguer,$ • Comida rápida,4.3,(50),"Cra. 9 #27-41, Pereira, Risaralda 660002 Colombia, Risaralda 110221 • Más información",https://www.ubereats.com/co/pereira/food-delivery/mr-burguer/yzcNU4xPQ8KNaRo6b84shg
2395,MR Burguer,$ • Comida rápida,4.3,(50),"Cra. 9 #27-41, Pereira, Risaralda 660002 Colombia, Risaralda 110221 • Más información",https://www.ubereats.com/co/pereira/food-delivery/mr-burguer/yzcNU4xPQ8KNaRo6b84shg
2396,MR Burguer,$ • Comida rápida,4.3,(50),"Cra. 9 #27-41, Pereira, Risaralda 660002 Colombia, Risaralda 110221 • Más información",https://www.ubereats.com/co/pereira/food-delivery/mr-burguer/yzcNU4xPQ8KNaRo6b84shg
2397,MR Burguer,$ • Comida rápida,4.3,(50),"Cra. 9 #27-41, Pereira, Risaralda 660002 Colombia, Risaralda 110221 • Más información",https://www.ubereats.com/co/pereira/food-delivery/mr-burguer/yzcNU4xPQ8KNaRo6b84shg
2398,MR Burguer,$ • Comida rápida,4.3,(50),"Cra. 9 #27-41, Pereira, Risaralda 660002 Colombia, Risaralda 110221 • Más información",https://www.ubereats.com/co/pereira/food-delivery/mr-burguer/yzcNU4xPQ8KNaRo6b84shg
2399,MR Burguer,$ • Comida rápida,4.3,(50),"Cra. 9 #27-41, Pereira, Risaralda 660002 Colombia, Risaralda 110221 • Más información",https://www.ubereats.com/co/pereira/food-delivery/mr-burguer/yzcNU4xPQ8KNaRo6b84shg
2400,MR Burguer,$ • Comida rápida,4.3,(50),"Cra. 9 #27-41, Pereira, Risaralda 660002 Colombia, Risaralda 110221 • Más información",https://www.ubereats.com/co/pereira/food-delivery/mr-burguer/yzcNU4xPQ8KNaRo6b84shg
2401,Mr Monkey,Comida rápida,,,"Cra. 18 ##19 B -56, Pereira, Risaralda, Colombia, Cra 18 # 19b 56 La Lorena,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/mr-monkey/Abr1yYuVQ3KHPlj0GBySFQ
2402,Mr Monkey,Comida rápida,,,"Cra. 18 ##19 B -56, Pereira, Risaralda, Colombia, Cra 18 # 19b 56 La Lorena,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/mr-monkey/Abr1yYuVQ3KHPlj0GBySFQ
2403,Mr Monkey,Comida rápida,,,"Cra. 18 ##19 B -56, Pereira, Risaralda, Colombia, Cra 18 # 19b 56 La Lorena,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/mr-monkey/Abr1yYuVQ3KHPlj0GBySFQ
2404,Mr Monkey,Comida rápida,,,"Cra. 18 ##19 B -56, Pereira, Risaralda, Colombia, Cra 18 # 19b 56 La Lorena,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/mr-monkey/Abr1yYuVQ3KHPlj0GBySFQ
2405,Mr Monkey,Comida rápida,,,"Cra. 18 ##19 B -56, Pereira, Risaralda, Colombia, Cra 18 # 19b 56 La Lorena,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/mr-monkey/Abr1yYuVQ3KHPlj0GBySFQ
2406,Mr Monkey,Comida rápida,,,"Cra. 18 ##19 B -56, Pereira, Risaralda, Colombia, Cra 18 # 19b 56 La Lorena,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/mr-monkey/Abr1yYuVQ3KHPlj0GBySFQ
2407,Frisby CC Victoria Plaza,$ • Pollo • Alitas,4.5,(23),"Carrera 11 Bis #17 -20, PEREIRA, 660001 • Más información",https://www.ubereats.com/co/pereira/food-delivery/frisby-cc-victoria-plaza/bwpGH7N_QyCeCTAym6_tmA
2408,Frisby Villa Verde,$ • Pollo • Alitas,,,"Cra 37 #30-51, PEREIRA, 660001 • Más información",https://www.ubereats.com/co/pereira/food-delivery/frisby-villa-verde/xFxKbEnETXCN_CY_OCRkjA
2409,Frisby Villa Verde,$ • Pollo • Alitas,,,"Cra 37 #30-51, PEREIRA, 660001 • Más información",https://www.ubereats.com/co/pereira/food-delivery/frisby-villa-verde/xFxKbEnETXCN_CY_OCRkjA
2410,Señor Wings (Av Sur),$$ • Alitas,,,"Cra. 20, Pereira, Risaralda, Colombia, Bosques De Santa Helrna II Local 2,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/senor-wings-av-sur/k81XdAq7SSSpoiI_nUjnaQ
2411,Frisby CC Arboleda,$ • Pollo • Alitas,,,"Av Circunavalar #5-20, PEREIRA, 660001 • Más información",https://www.ubereats.com/co/pereira/food-delivery/frisby-cc-arboleda/mCgbUvmERWu-DM1ac99tTA
2412,Frisby Uniplaza,$ • Pollo • Alitas,,,"Cra 13 #22b-13 , PEREIRA, 660001 • Más información",https://www.ubereats.com/co/pereira/food-delivery/frisby-uniplaza/1sK-SPxRSJuH5Lt3fqgBHw
2413,Frisby Uniplaza,$ • Pollo • Alitas,,,"Cra 13 #22b-13 , PEREIRA, 660001 • Más información",https://www.ubereats.com/co/pereira/food-delivery/frisby-uniplaza/1sK-SPxRSJuH5Lt3fqgBHw
2414,Frisby Uniplaza,$ • Pollo • Alitas,,,"Cra 13 #22b-13 , PEREIRA, 660001 • Más información",https://www.ubereats.com/co/pereira/food-delivery/frisby-uniplaza/1sK-SPxRSJuH5Lt3fqgBHw
2415,Frisby Uniplaza,$ • Pollo • Alitas,,,"Cra 13 #22b-13 , PEREIRA, 660001 • Más información",https://www.ubereats.com/co/pereira/food-delivery/frisby-uniplaza/1sK-SPxRSJuH5Lt3fqgBHw
2416,Frisby Uniplaza,$ • Pollo • Alitas,,,"Cra 13 #22b-13 , PEREIRA, 660001 • Más información",https://www.ubereats.com/co/pereira/food-delivery/frisby-uniplaza/1sK-SPxRSJuH5Lt3fqgBHw
2417,Frisby Uniplaza,$ • Pollo • Alitas,,,"Cra 13 #22b-13 , PEREIRA, 660001 • Más información",https://www.ubereats.com/co/pereira/food-delivery/frisby-uniplaza/1sK-SPxRSJuH5Lt3fqgBHw
2418,Frisby Uniplaza,$ • Pollo • Alitas,,,"Cra 13 #22b-13 , PEREIRA, 660001 • Más información",https://www.ubereats.com/co/pereira/food-delivery/frisby-uniplaza/1sK-SPxRSJuH5Lt3fqgBHw
2419,Frisby Uniplaza,$ • Pollo • Alitas,,,"Cra 13 #22b-13 , PEREIRA, 660001 • Más información",https://www.ubereats.com/co/pereira/food-delivery/frisby-uniplaza/1sK-SPxRSJuH5Lt3fqgBHw
2420,Frisby Uniplaza,$ • Pollo • Alitas,,,"Cra 13 #22b-13 , PEREIRA, 660001 • Más información",https://www.ubereats.com/co/pereira/food-delivery/frisby-uniplaza/1sK-SPxRSJuH5Lt3fqgBHw
2421,Frisby Uniplaza,$ • Pollo • Alitas,,,"Cra 13 #22b-13 , PEREIRA, 660001 • Más información",https://www.ubereats.com/co/pereira/food-delivery/frisby-uniplaza/1sK-SPxRSJuH5Lt3fqgBHw
2422,Frisby Uniplaza,$ • Pollo • Alitas,,,"Cra 13 #22b-13 , PEREIRA, 660001 • Más información",https://www.ubereats.com/co/pereira/food-delivery/frisby-uniplaza/1sK-SPxRSJuH5Lt3fqgBHw
2423,Frisby Uniplaza,$ • Pollo • Alitas,,,"Cra 13 #22b-13 , PEREIRA, 660001 • Más información",https://www.ubereats.com/co/pereira/food-delivery/frisby-uniplaza/1sK-SPxRSJuH5Lt3fqgBHw
2424,Frisby Uniplaza,$ • Pollo • Alitas,,,"Cra 13 #22b-13 , PEREIRA, 660001 • Más información",https://www.ubereats.com/co/pereira/food-delivery/frisby-uniplaza/1sK-SPxRSJuH5Lt3fqgBHw
2425,Frisby Uniplaza,$ • Pollo • Alitas,,,"Cra 13 #22b-13 , PEREIRA, 660001 • Más información",https://www.ubereats.com/co/pereira/food-delivery/frisby-uniplaza/1sK-SPxRSJuH5Lt3fqgBHw
2426,Frisby Uniplaza,$ • Pollo • Alitas,,,"Cra 13 #22b-13 , PEREIRA, 660001 • Más información",https://www.ubereats.com/co/pereira/food-delivery/frisby-uniplaza/1sK-SPxRSJuH5Lt3fqgBHw
2427,Frisby Uniplaza,$ • Pollo • Alitas,,,"Cra 13 #22b-13 , PEREIRA, 660001 • Más información",https://www.ubereats.com/co/pereira/food-delivery/frisby-uniplaza/1sK-SPxRSJuH5Lt3fqgBHw
2428,Burguer Chips,$$ • Hamburguesas,,,"Cl. 21 ## 16-121, Dosquebradas, Risaralda, Colombia,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/burguer-chips/eef6e0rBQRifB3mKuB_XMQ
2429,Burguer Chips,$$ • Hamburguesas,,,"Cl. 21 ## 16-121, Dosquebradas, Risaralda, Colombia,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/burguer-chips/eef6e0rBQRifB3mKuB_XMQ
2430,Burguer Chips,$$ • Hamburguesas,,,"Cl. 21 ## 16-121, Dosquebradas, Risaralda, Colombia,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/burguer-chips/eef6e0rBQRifB3mKuB_XMQ
2431,Burguer Chips,$$ • Hamburguesas,,,"Cl. 21 ## 16-121, Dosquebradas, Risaralda, Colombia,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/burguer-chips/eef6e0rBQRifB3mKuB_XMQ
2432,Burguer Chips,$$ • Hamburguesas,,,"Cl. 21 ## 16-121, Dosquebradas, Risaralda, Colombia,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/burguer-chips/eef6e0rBQRifB3mKuB_XMQ
2433,Burguer Chips,$$ • Hamburguesas,,,"Cl. 21 ## 16-121, Dosquebradas, Risaralda, Colombia,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/burguer-chips/eef6e0rBQRifB3mKuB_XMQ
2434,Burguer Chips,$$ • Hamburguesas,,,"Cl. 21 ## 16-121, Dosquebradas, Risaralda, Colombia,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/burguer-chips/eef6e0rBQRifB3mKuB_XMQ
2435,Burguer Chips,$$ • Hamburguesas,,,"Cl. 21 ## 16-121, Dosquebradas, Risaralda, Colombia,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/burguer-chips/eef6e0rBQRifB3mKuB_XMQ
2436,Burguer Chips,$$ • Hamburguesas,,,"Cl. 21 ## 16-121, Dosquebradas, Risaralda, Colombia,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/burguer-chips/eef6e0rBQRifB3mKuB_XMQ
2437,Burguer Chips,$$ • Hamburguesas,,,"Cl. 21 ## 16-121, Dosquebradas, Risaralda, Colombia,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/burguer-chips/eef6e0rBQRifB3mKuB_XMQ
2438,Burguer Chips,$$ • Hamburguesas,,,"Cl. 21 ## 16-121, Dosquebradas, Risaralda, Colombia,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/burguer-chips/eef6e0rBQRifB3mKuB_XMQ
2439,Doma Burger,Burgers,,,"A 26b-39, Cl 32b #26b-1, Pereira, Risaralda, Colombia,  • Más información",https://www.ubereats.com/co/pereira/food-delivery/doma-burger/_zpdt0XiR5CToeLZwEbvIA
